Sistema de Informações Hidrológicas
Versão Web 3.0
© 2018 Agência Nacional de Águas (ANA)

NivelConsistencia: 1 = Bruto, 2 = Consistido
TipoMedicaoChuvas: 1 = Pluviômetro, 2 = Pluviógrafo, 3 = Data logger
Status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Acumulado

Restrições da consulta:
Código da Estação:00773001


EstacaoCodigo;NivelConsistencia;Data;TipoMedicaoChuvas;Maxima;Total;DiaMaxima;NumDiasDeChuva;MaximaStatus;TotalStatus;NumDiasDeChuvaStatus;TotalAnual;TotalAnualStatus;Chuva01;Chuva02;Chuva03;Chuva04;Chuva05;Chuva06;Chuva07;Chuva08;Chuva09;Chuva10;Chuva11;Chuva12;Chuva13;Chuva14;Chuva15;Chuva16;Chuva17;Chuva18;Chuva19;Chuva20;Chuva21;Chuva22;Chuva23;Chuva24;Chuva25;Chuva26;Chuva27;Chuva28;Chuva29;Chuva30;Chuva31;Chuva01Status;Chuva02Status;Chuva03Status;Chuva04Status;Chuva05Status;Chuva06Status;Chuva07Status;Chuva08Status;Chuva09Status;Chuva10Status;Chuva11Status;Chuva12Status;Chuva13Status;Chuva14Status;Chuva15Status;Chuva16Status;Chuva17Status;Chuva18Status;Chuva19Status;Chuva20Status;Chuva21Status;Chuva22Status;Chuva23Status;Chuva24Status;Chuva25Status;Chuva26Status;Chuva27Status;Chuva28Status;Chuva29Status;Chuva30Status;Chuva31Status
773001;2;01/11/2005;1;10,0;32,1;1;16;1;1;1;;0;10,0;1,0;0,8;1,0;0,2;9,0;1,0;0,8;0,3;0,0;0,2;1,0;2,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,8;1,0;2,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
773001;2;01/10/2005;1;1,0;5,3;19;6;1;1;1;;0;0,0;0,0;0,0;0,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;1,0;1,0;0,8;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
773001;2;01/09/2005;1;1,0;4,3;12;6;1;1;1;;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,7;0,5;0,8;1,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,3;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
773001;2;01/08/2005;1;1,0;2,0;19;3;1;1;1;;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,5;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,5;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
773001;2;01/07/2005;1;2,0;3,3;4;3;1;1;1;;0;0,0;0,0;0,0;2,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,8;0,0;0,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
773001;2;01/06/2005;1;9,0;19,8;21;10;1;1;1;;0;4,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,2;0,0;0,0;0,0;0,0;1,0;1,0;0,5;0,0;0,0;0,0;9,0;0,0;0,8;0,0;0,0;1,0;0,8;1,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
773001;2;01/05/2005;1;10,0;19,1;28;10;1;1;1;;0;0,0;0,0;0,0;0,8;0,0;0,0;0,0;1,0;0,0;1,0;0,8;0,5;0,0;0,0;0,0;0,0;0,5;0,0;0,0;0,0;0,0;0,0;0,0;0,5;0,0;0,0;0,0;10,0;2,0;2,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
773001;2;01/04/2005;1;9,0;30,6;27;12;1;1;1;;0;0,0;0,0;0,0;0,8;0,0;1,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;2,5;0,0;0,8;0,0;1,0;0,5;0,0;2,0;9,0;9,0;0,0;2,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
773001;2;01/03/2005;1;9,2;29,1;15;17;1;1;1;;0;1,0;0,0;1,0;1,0;2,0;2,0;0,8;0,5;0,8;1,0;0,0;0,0;0,0;0,0;9,2;0,0;0,0;0,0;0,0;2,5;2,0;1,0;0,0;0,0;2,0;0,3;1,0;1,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
773001;2;01/02/2005;1;10,0;53,8;2;18;1;1;1;;0;0,1;10,0;2,5;2,2;0,0;0,0;0,5;1,0;2,5;3,5;0,5;2,5;0,2;0,0;0,0;0,0;10,0;0,0;3,5;10,0;2,5;0,0;1,0;0,0;0,0;0,5;0,0;0,8;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
773001;2;01/01/2005;1;3,7;19,9;18;11;1;1;1;;0;0,0;1,0;0,8;2,5;0,0;0,0;3,0;3,0;1,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;3,7;0,0;0,0;0,0;0,0;1,0;0,5;0,0;0,0;0,0;2,4;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
773001;2;01/12/1999;1;20,4;107,7;2;15;1;1;0;0;1;0,0;20,4;9,4;6,4;0,0;6,0;10,0;6,0;0,0;0,0;0,0;0,0;6,0;4,0;6,0;0,0;5,0;0,0;0,0;0,0;6,3;0,0;0,0;3,2;0,0;0,0;4,0;0,0;7,0;0,0;8,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
773001;2;01/11/1999;1;86,0;149,5;22;5;1;1;0;0;1;0,0;0,0;0,0;0,0;30,0;0,0;0,0;0,0;0,0;22,3;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;86,0;0,0;0,0;10,0;0,0;1,2;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
773001;2;01/04/1997;1;31,0;135,0;25;8;1;1;0;;0;0,0;0,0;0,0;0,0;0,0;0,0;29,0;0,0;7,0;0,0;30,0;10,0;7,0;0,0;0,0;10,0;11,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;31,0;0,0;0,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
773001;2;01/03/1997;1;25,0;146,0;7;8;3;3;0;;0;0,0;0,0;0,0;0,0;20,0;0,0;25,0;20,0;18,0;0,0;22,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;19,0;0,0;0,0;0,0;0,0;0,0;0,0;10,0;0,0;12,0;0,0;0,0;1;1;1;1;3;1;1;3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
773001;2;01/02/1997;1;90,0;284,6;24;9;1;1;0;;0;0,0;0,0;0,0;60,0;22,0;0,0;0,0;0,0;0,0;20,0;0,0;31,0;0,0;0,0;0,0;0,0;16,0;0,0;0,0;0,0;16,6;0,0;0,0;90,0;0,0;0,0;24,0;5,0;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
773001;2;01/01/1997;1;37,0;116,0;16;6;1;1;0;;0;0,0;0,0;0,0;19,0;0,0;0,0;0,0;0,0;0,0;0,0;20,0;23,0;0,0;0,0;12,0;37,0;0,0;0,0;0,0;5,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
773001;2;01/12/1996;1;38,0;133,0;5;7;1;1;0;1614,40002441406;2;0,0;16,0;0,0;0,0;38,0;0,0;0,0;3,0;0,0;22,0;0,0;0,0;0,0;20,0;0,0;0,0;9,0;0,0;0,0;0,0;25,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
773001;2;01/11/1996;1;22,0;89,0;18;9;1;1;0;1614,40002441406;2;0,0;0,0;0,0;0,0;11,0;0,0;0,0;10,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;22,0;7,0;0,0;19,0;0,0;8,0;4,0;5,0;0,0;0,0;0,0;0,0;3,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
773001;2;01/10/1996;1;;165,5;;;0;2;0;1614,40002441406;2;0,0;0,0;0,0;17,0;0,0;;0,0;;0,0;;0,0;23,0;54,0;24,0;0,0;0,0;0,0;0,0;0,0;0,0;45,0;24,0;46,0;5,0;0,0;4,0;0,0;0,0;26,0;0,0;8,0;1;1;1;1;1;0;1;0;1;0;3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
773001;2;01/09/1996;1;;150,7;;;0;2;0;1614,40002441406;2;0,0;0,0;;0,0;0,0;;0,0;0,0;0,0;7,1;0,0;0,0;0,0;0,0;0,0;36,0;0,0;0,0;0,0;15,0;0,0;0,0;30,0;31,0;90,0;52,0;0,0;0,0;;0,0;;1;1;0;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;0;
773001;2;01/08/1996;1;60,0;101,0;29;4;1;1;0;1614,40002441406;2;0,0;0,0;0,0;0,0;0,0;0,0;3,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;12,0;0,0;0,0;0,0;0,0;26,0;0,0;0,0;0,0;0,0;0,0;60,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
773001;2;01/07/1996;1;85,0;105,0;28;3;1;1;0;1614,40002441406;2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;8,0;0,0;12,0;0,0;0,0;0,0;0,0;0,0;85,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
773001;2;01/06/1996;1;45,0;70,0;2;4;1;1;0;1614,40002441406;2;0,0;45,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;7,0;9,0;9,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
773001;2;01/05/1996;1;;42,3;;;0;2;0;1614,40002441406;2;;0,0;0,0;0,0;10,0;0,0;0,0;0,0;9,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;33,0;7,0;0,0;0,0;50,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;13,0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
773001;2;01/04/1996;1;;193,0;;;0;2;0;1614,40002441406;2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;;0,0;0,0;12,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;15,0;;;;10,0;;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;1;0;
773001;2;01/03/1996;1;31,0;206,0;28;12;1;1;0;1614,40002441406;2;0,0;0,0;17,0;8,0;0,0;0,0;29,0;0,0;0,0;29,0;0,0;0,0;0,0;12,0;0,0;0,0;12,0;17,0;0,0;3,0;0,0;13,0;15,0;0,0;20,0;0,0;0,0;31,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
773001;2;01/02/1996;1;49,0;246,2;9;11;1;1;0;1614,40002441406;2;3,2;0,0;0,0;11,0;0,0;10,0;0,0;0,0;49,0;0,0;42,0;0,0;0,0;0,0;27,0;0,0;0,0;22,0;25,0;0,0;0,0;0,0;0,0;0,0;35,0;0,0;16,0;0,0;6,0;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;
773001;2;01/01/1996;1;50,0;112,7;12;11;1;1;0;1614,40002441406;2;0,4;0,9;0,0;0,0;0,0;0,0;0,0;0,0;12,0;0,0;0,0;50,0;14,0;2,0;1,9;0,0;0,0;0,0;0,5;0,0;0,0;0,0;0,0;0,0;15,0;0,0;0,0;2,0;0,0;14,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
773001;2;01/12/1995;1;;112,4;;;0;2;0;1226,69995117188;2;0,0;;0,0;0,0;0,0;0,0;42,0;0,0;0,0;11,0;0,0;0,0;0,0;0,0;9,0;0,0;13,0;0,0;49,0;;0,0;0,7;0,0;0,0;;0,0;0,6;0,0;0,0;0,0;0,0;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;0;1;1;1;1;1;1;
773001;2;01/11/1995;1;61,0;185,0;29;6;1;1;0;1226,69995117188;2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;19,0;0,0;12,0;38,0;0,0;0,0;19,0;0,0;0,0;0,0;36,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;61,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
773001;2;01/10/1995;1;;136,1;;;0;2;0;1226,69995117188;2;0,0;22,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,9;111,0;0,0;0,0;0,0;15,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;13,0;37,0;;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;0;
773001;2;01/09/1995;1;36,0;110,7;30;8;1;1;0;1226,69995117188;2;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;1,2;0,0;0,0;0,0;0,0;0,0;22,0;25,0;0,0;0,0;0,0;0,0;0,0;0,0;24,0;0,0;0,0;0,0;0,0;0,8;0,7;36,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
773001;2;01/08/1995;1;10,0;16,1;26;3;1;1;0;1226,69995117188;2;4,9;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;10,0;0,0;0,0;0,0;1,2;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
773001;2;01/07/1995;1;18,0;34,6;11;4;1;1;0;1226,69995117188;2;0,0;0,0;0,0;0,0;0,9;0,0;0,0;0,0;0,0;15,0;18,0;0,7;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
773001;2;01/06/1995;1;13,4;25,9;4;4;1;1;0;1226,69995117188;2;0,0;0,0;0,0;13,4;8,8;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2,6;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
773001;2;01/05/1995;1;65,0;164,4;1;6;1;1;0;1226,69995117188;2;65,0;0,0;0,0;0,4;0,0;0,0;0,0;53,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;20,0;0,0;16,0;0,0;0,0;0,0;0,0;0,0;0,0;10,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
773001;2;01/04/1995;1;38,0;140,8;18;8;1;1;0;1226,69995117188;2;0,0;23,0;0,5;0,0;13,0;13,0;25,0;0,3;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;38,0;0,0;28,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
773001;2;01/03/1995;1;28,0;107,6;5;10;1;1;0;1226,69995117188;2;11,0;0,0;0,0;12,0;28,0;15,0;0,0;0,0;0,0;0,0;20,0;0,0;9,0;0,0;0,0;0,0;0,0;0,0;0,0;0,8;0,0;0,0;0,0;0,9;0,0;0,0;0,0;0,0;0,0;0,9;10,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
773001;2;01/02/1995;1;27,0;109,7;12;8;1;1;0;1226,69995117188;2;0,0;0,0;16,0;0,0;0,0;0,0;0,0;0,0;0,0;25,0;26,0;27,0;0,0;0,0;14,0;0,0;0,0;0,4;0,0;0,0;0,7;0,6;0,0;0,0;0,0;0,0;0,0;0,0;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
773001;2;01/01/1995;1;17,0;83,4;16;8;1;1;0;1226,69995117188;2;0,0;0,0;0,8;0,0;0,0;0,0;0,0;10,0;0,0;0,0;0,0;0,0;0,0;11,0;0,0;17,0;0,0;0,6;17,0;0,0;0,0;12,0;15,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
773001;2;01/12/1993;1;;85,5;;;0;2;0;1000,5;2;;2,1;0,0;1,4;0,0;0,0;2,0;0,0;1,4;2,8;4,6;0,0;0,0;0,0;0,0;0,0;0,0;0,0;5,2;0,0;0,0;0,0;5,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
773001;2;01/11/1993;1;6,5;44,0;19;14;1;1;0;1000,5;2;2,7;0,0;1,0;1,5;0,0;0,0;0,0;2,5;5,0;1,9;0,0;5,3;0,0;2,1;0,0;5,1;0,0;2,1;6,5;0,0;0,0;0,0;2,1;0,0;5,0;1,2;0,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
773001;2;01/10/1993;1;;208,1;;;0;2;0;1000,5;2;;0,0;5,2;0,0;0,0;1,5;0,0;0,0;0,0;0,0;0,0;1,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;5,0;0,0;0,0;3,2;0,0;1,1;0,0;1,9;0,0;3,7;0,0;0,0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
773001;2;01/09/1993;1;;100,2;;;0;2;0;1000,5;2;;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2,5;0,0;0,0;0,0;0,0;0,0;0,0;1,4;2,1;2,3;0,0;0,0;1,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
773001;2;01/08/1993;1;6,0;22,8;27;5;1;1;0;1000,5;2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;3,1;5,5;0,0;0,0;3,2;0,0;5,0;0,0;0,0;0,0;0,0;6,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
773001;2;01/07/1993;1;5,2;15,0;13;5;1;1;0;1000,5;2;0,0;0,0;1,0;0,0;0,0;0,0;0,0;1,1;0,0;0,0;0,0;0,0;5,2;3,9;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;3,8;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
773001;2;01/06/1993;1;7,5;16,3;28;5;1;1;0;1000,5;2;0,0;0,0;0,0;0,0;0,0;1,7;0,0;0,0;5,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,5;1,4;0,0;7,5;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
773001;2;01/05/1993;1;5,6;19,6;26;6;1;1;0;1000,5;2;0,0;1,8;0,0;0,0;0,0;1,6;0,0;2,3;0,0;0,0;0,0;0,0;0,0;0,0;0,0;3,1;0,0;0,0;0,0;0,0;0,0;5,2;0,0;0,0;0,0;5,6;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
773001;2;01/04/1993;1;46,0;85,5;4;15;1;1;0;1000,5;2;0,0;0,0;4,8;46,0;1,0;0,0;0,0;1,1;0,0;1,5;0,0;1,7;0,0;0,0;2,0;0,0;5,9;0,0;1,7;1,3;6,8;0,0;1,0;0,0;0,0;0,0;2,0;2,5;6,2;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
773001;2;01/03/1993;1;44,0;255,3;24;19;1;1;0;1000,5;2;0,0;0,0;34,2;0,0;3,9;0,9;0,1;4,4;3,7;43,3;0,8;0,0;8,4;0,0;5,4;32,2;0,0;12,7;0,0;0,6;7,3;7,4;0,0;44,0;27,4;0,2;0,0;0,0;0,0;0,0;18,4;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
773001;2;01/02/1993;1;25,2;66,1;22;13;1;1;0;1000,5;2;1,6;0,0;1,8;0,0;1,9;0,0;0,0;2,2;2,9;0,0;0,0;1,6;7,9;0,0;0,0;0,0;0,0;2,5;0,0;0,0;2,8;25,2;7,4;2,8;0,0;5,5;0,0;0,0;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
773001;2;01/01/1993;1;9,1;82,1;30;20;1;1;0;1000,5;2;1,8;2,0;0,0;0,0;7,8;0,0;1,1;0,0;0,0;0,0;3,8;2,5;0,0;2,8;1,2;0,0;1,2;0,0;0,0;1,1;2,2;6,4;5,2;4,8;0,0;3,1;7,6;6,8;3,3;9,1;8,3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
773001;2;01/12/1992;1;;90,7;;;0;2;0;;0;;4,4;0,0;0,0;0,0;0,0;5,7;0,0;0,0;0,0;0,0;2,0;4,3;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2,7;3,3;5,5;1,0;4,5;0,0;0,0;0,0;0,0;0,0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
773001;2;01/11/1992;1;9,8;32,4;5;9;1;1;0;;0;0,0;0,0;0,0;1,0;9,8;0,0;0,0;0,0;0,0;0,0;2,1;0,0;0,0;0,0;5,9;1,0;0,0;0,0;4,2;2,8;0,0;2,5;0,0;3,1;0,0;0,0;0,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
773001;2;01/10/1992;1;;132,1;;;0;2;0;;0;2,3;0,0;0,0;0,0;1,1;5,0;1,5;0,0;0,0;0,0;3,2;0,0;0,0;0,0;0,0;0,0;0,0;4,4;2,9;0,0;0,0;7,0;0,0;0,0;5,1;6,0;0,0;0,0;2,6;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
773001;2;01/09/1992;1;6,3;35,4;2;9;1;1;0;;0;3,1;6,3;2,8;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;5,5;5,8;0,0;0,0;0,0;5,4;0,0;0,0;0,0;0,0;0,0;0,0;0,5;0,0;3,5;2,5;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
773001;2;01/08/1992;1;6,0;12,9;24;4;1;1;1;;0;;;;;;;;;;;;;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;6,0;1,6;0,0;0,0;0,0;1,1;0,0;4,2;0;0;0;0;0;0;0;0;0;0;0;0;4;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
